Transaction_ID,Date,Store_ID,Store_Name,City,Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Payment_Method,Customer_Segment,Return_Flag
TXN02986,2024-04-22,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10478.8,5.0,20.0,52394.0,10478.8,41915.2,Cash,Online,No
TXN02987,2024-08-27,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),361.85,3.0,10.0,1085.55,108.56,976.99,Debit Card,Walk-in,No
TXN02988,2024-04-02,S001,Hyderabad Central,Hyderabad,Electronics,Earphones,1438.65,1.0,20.0,1438.65,287.73,1150.92,UPI,Online,No
TXN02989,2024-09-11,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,6085.37,5.0,15.0,30426.85,4564.03,25862.82,Net Banking,Corporate,No
TXN02990,2024-07-23,S003,Chennai Express,Chennai,Grocery,Cooking Oil,196.83,5.0,5.0,984.15,49.21,934.94,Net Banking,Corporate,No
TXN02991,2024-09-12,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,98.8,7.0,15.0,691.6,103.74,587.86,UPI,Corporate,No
TXN02992,,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,144.29,9.0,,,,,UPI,Corporate,No
TXN02993,2024-05-28,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,79.76,6.0,0.0,478.56,0.0,478.56,Cash,Walk-in,No
TXN02994,2024-05-19,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,10380.58,5.0,15.0,51902.9,7785.44,44117.46,Credit Card,Walk-in,No
TXN02995,2024-09-27,S002,Banjara Hills Mart,Hyderabad,Grocery,Spices Pack,99.54,7.0,15.0,696.78,104.52,592.26,Net Banking,Corporate,No
TXN02996,2024-06-06,S003,Chennai Express,Chennai,Home Appliances,Mixer Grinder,2926.97,8.0,15.0,23415.76,3512.36,19903.4,Net Banking,Online,No
TXN02997,2024-07-22,S004,Mumbai Metro Store,Mumbai,Grocery,Cooking Oil,191.6,1.0,15.0,191.6,28.74,162.86,Cash,Walk-in,No
TXN02998,2024-11-07,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,18551.07,8.0,5.0,148408.56,7420.43,140988.13,UPI,Loyalty Member,No
TXN02999,2024-08-20,S001,Hyderabad Central,Hyderabad,Home Appliances,Water Purifier,9432.11,2.0,5.0,18864.22,943.21,17921.01,Credit Card,Online,No
TXN03000,2024-07-19,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10152.11,4.0,15.0,40608.44,6091.27,34517.17,UPI,Online,No
TXN03001,2024-06-07,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,97.97,4.0,10.0,391.88,39.19,352.69,UPI,Walk-in,No
TXN03002,2024-03-23,S003,Chennai Express,Chennai,Stationery,Notebook Set,191.67,3.0,20.0,575.01,115.0,460.01,UPI,Corporate,No
TXN03003,,S003,Chennai Express,Chennai,Grocery,Spices Pack,102.72,1.0,-5.0,,,,Cash,Corporate,No
TXN03004,2024-11-04,S005,Pune Retail Hub,Pune,Home Appliances,Fan,1572.43,7.0,15.0,11007.01,1651.05,9355.96,Credit Card,Online,No
TXN03005,,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,879.26,8.0,-5.0,,,,Debit Card,Loyalty Member,No
TXN03006,2024-06-21,S005,Pune Retail Hub,Pune,Electronics,Tablet,18555.74,8.0,20.0,148445.92,29689.18,118756.74,UPI,Loyalty Member,No
TXN03007,2024-10-02,S003,Chennai Express,Chennai,Stationery,File Folder,81.79,5.0,5.0,408.95,20.45,388.5,Credit Card,Walk-in,No
TXN03008,2024-12-14,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,8751.21,6.0,20.0,52507.26,10501.45,42005.81,Cash,Walk-in,No
TXN03009,2024-02-04,S003,Chennai Express,Chennai,Home Appliances,Mixer Grinder,2911.01,8.0,20.0,23288.08,4657.62,18630.46,UPI,Loyalty Member,No
TXN03010,2024-06-20,S001,Hyderabad Central,Hyderabad,Grocery,Cooking Oil,193.61,8.0,10.0,1548.88,154.89,1393.99,Net Banking,Walk-in,No
TXN03011,2024-11-03,S001,Hyderabad Central,Hyderabad,Home Appliances,Water Purifier,9328.64,3.0,5.0,27985.92,1399.3,26586.62,Credit Card,Online,No
TXN03012,,S003,Chennai Express,Chennai,Electronics,Tablet,18469.73,7.0,101.0,,,,Debit Card,Corporate,No
TXN03013,2024-03-19,S005,Pune Retail Hub,Pune,Electronics,Earphones,1566.32,5.0,0.0,7831.6,0.0,7831.6,Net Banking,Loyalty Member,Yes
TXN03014,2024-01-22,S004,Mumbai Metro Store,Mumbai,Electronics,Laptop,47738.81,5.0,5.0,238694.05,11934.7,226759.35,Credit Card,Corporate,No
TXN03015,2024-07-01,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,854.64,7.0,15.0,5982.48,897.37,5085.11,UPI,Walk-in,No
TXN03016,2024-01-06,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,78.21,2.0,0.0,156.42,0.0,156.42,Cash,Walk-in,No
TXN03017,2024-11-13,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,196.93,3.0,10.0,590.79,59.08,531.71,UPI,Online,No
TXN03018,2024-07-06,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,5998.62,6.0,10.0,35991.72,3599.17,32392.55,Net Banking,Online,No
TXN03019,2024-01-07,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,143.13,1.0,0.0,143.13,0.0,143.13,UPI,Loyalty Member,No
TXN03020,2024-04-05,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,861.06,7.0,0.0,6027.42,0.0,6027.42,UPI,Corporate,No
TXN03021,2024-10-16,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,184.29,3.0,0.0,552.87,0.0,552.87,Debit Card,Walk-in,No
TXN03022,2024-09-28,S005,Pune Retail Hub,Pune,Electronics,Tablet,18053.58,6.0,20.0,108321.48,21664.3,86657.18,Cash,Corporate,No
TXN03023,2024-12-20,S004,Mumbai Metro Store,Mumbai,Home Appliances,Microwave,6555.28,1.0,5.0,6555.28,327.76,6227.52,UPI,Walk-in,No
TXN03024,2024-07-11,S003,Chennai Express,Chennai,Clothing,Saree,2483.62,3.0,15.0,7450.86,1117.63,6333.23,Debit Card,Online,No
TXN03025,2024-05-10,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,81.85,6.0,15.0,491.1,73.67,417.43,Cash,Corporate,No
TXN03026,2024-03-09,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,151.31,8.0,15.0,1210.48,181.57,1028.91,Debit Card,Online,No
TXN03027,2024-01-12,S002,Banjara Hills Mart,Hyderabad,Grocery,Pulses,143.27,4.0,20.0,573.08,114.62,458.46,Cash,Online,No
TXN03028,,S003,Chennai Express,Chennai,Grocery,Flour (10kg),309.6,2.0,101.0,,,,Net Banking,Loyalty Member,No
TXN03029,2024-07-12,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,10141.92,2.0,10.0,20283.84,2028.38,18255.46,UPI,Walk-in,No
TXN03030,2024-10-01,S004,Mumbai Metro Store,Mumbai,Grocery,Flour (10kg),291.47,1.0,10.0,291.47,29.15,262.32,Cash,Online,No
TXN03031,2024-02-20,S003,Chennai Express,Chennai,Home Appliances,Microwave,6283.02,8.0,20.0,50264.16,10052.83,40211.33,Debit Card,Corporate,No
TXN03032,2024-03-15,S004,Mumbai Metro Store,Mumbai,Clothing,Jeans,1353.61,3.0,20.0,4060.83,812.17,3248.66,UPI,Loyalty Member,No
TXN03033,2024-02-20,S003,Chennai Express,Chennai,Stationery,File Folder,76.23,6.0,20.0,457.38,91.48,365.9,Cash,Loyalty Member,No
TXN03034,2024-04-05,S005,Pune Retail Hub,Pune,Home Appliances,Mixer Grinder,2892.49,2.0,15.0,5784.98,867.75,4917.23,Net Banking,Walk-in,No
TXN03035,2024-12-25,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,103.66,5.0,15.0,518.3,77.74,440.56,Net Banking,Online,No
TXN03036,2024-08-03,S002,Banjara Hills Mart,Hyderabad,Electronics,Mobile Phone,9500.38,6.0,10.0,57002.28,5700.23,51302.05,Debit Card,Walk-in,No
TXN03037,2024-04-12,S003,Chennai Express,Chennai,Electronics,Laptop,47718.01,5.0,0.0,238590.05,0.0,238590.05,Cash,Walk-in,No
TXN03038,2024-03-29,S001,Hyderabad Central,Hyderabad,Stationery,Notebook Set,197.02,4.0,15.0,788.08,118.21,669.87,Credit Card,Walk-in,No
TXN03039,2024-03-04,S005,Pune Retail Hub,Pune,Home Appliances,Fan,1609.19,8.0,20.0,12873.52,2574.7,10298.82,Credit Card,Online,No
TXN03040,2024-06-20,S001,Hyderabad Central,Hyderabad,Home Appliances,Mixer Grinder,2922.1,8.0,0.0,23376.8,0.0,23376.8,Net Banking,Walk-in,No
TXN03041,2024-11-09,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,1965.47,4.0,5.0,7861.88,393.09,7468.79,Debit Card,Loyalty Member,No
TXN03042,2024-03-14,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,194.4,5.0,20.0,972.0,194.4,777.6,Credit Card,Online,No
TXN03043,2024-01-31,S005,Pune Retail Hub,Pune,Electronics,Laptop,47605.01,5.0,10.0,238025.05,23802.51,214222.54,Net Banking,Corporate,No
TXN03044,,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,194.24,5.0,-5.0,,,,UPI,Loyalty Member,No
TXN03045,2024-06-16,S004,Mumbai Metro Store,Mumbai,Grocery,Flour (10kg),290.38,2.0,20.0,580.76,116.15,464.61,UPI,Loyalty Member,No
TXN03046,2024-02-09,S001,Hyderabad Central,Hyderabad,Grocery,Spices Pack,102.1,4.0,20.0,408.4,81.68,326.72,Credit Card,Loyalty Member,No
TXN03047,2024-01-13,S005,Pune Retail Hub,Pune,Stationery,File Folder,81.54,8.0,10.0,652.32,65.23,587.09,Cash,Walk-in,No
TXN03048,2024-04-09,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,141.83,3.0,0.0,425.49,0.0,425.49,Net Banking,Corporate,No
TXN03049,2024-10-26,S005,Pune Retail Hub,Pune,Stationery,Pen Box,98.33,7.0,20.0,688.31,137.66,550.65,Net Banking,Loyalty Member,No
TXN03050,2024-05-15,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,599.4,2.0,15.0,1198.8,179.82,1018.98,Net Banking,Online,No
TXN03051,2024-05-07,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1278.76,7.0,15.0,8951.32,1342.7,7608.62,Debit Card,Online,No
TXN03052,,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,180.53,,-5.0,,,,Debit Card,Loyalty Member,No
TXN03053,2024-11-16,S005,Pune Retail Hub,Pune,Electronics,Earphones,1490.22,4.0,5.0,5960.88,298.04,5662.84,Debit Card,Corporate,No
TXN03054,2024-01-17,S002,Banjara Hills Mart,Hyderabad,Grocery,Rice (5kg),346.11,1.0,20.0,346.11,69.22,276.89,Cash,Walk-in,Yes
TXN03055,2024-11-09,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19833.93,8.0,5.0,158671.44,7933.57,150737.87,UPI,Walk-in,No
TXN03056,2024-06-01,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),341.95,6.0,0.0,2051.7,0.0,2051.7,Debit Card,Corporate,No
TXN03057,2024-05-29,S002,Banjara Hills Mart,Hyderabad,Stationery,Notebook Set,200.54,7.0,10.0,1403.78,140.38,1263.4,Net Banking,Online,No
TXN03058,2024-07-06,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,890.81,1.0,0.0,890.81,0.0,890.81,Net Banking,Online,No
TXN03059,2024-08-24,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6820.26,3.0,0.0,20460.78,0.0,20460.78,UPI,Loyalty Member,No
TXN03060,2024-01-03,S003,Chennai Express,Chennai,Grocery,Flour (10kg),307.98,6.0,5.0,1847.88,92.39,1755.49,Debit Card,Walk-in,No
TXN03061,2024-09-05,S005,Pune Retail Hub,Pune,Home Appliances,Iron Box,867.06,5.0,0.0,4335.3,0.0,4335.3,Credit Card,Loyalty Member,No
TXN03062,2024-03-13,S003,Chennai Express,Chennai,Stationery,Notebook Set,193.18,5.0,5.0,965.9,48.3,917.6,Credit Card,Online,No
TXN03063,2024-06-03,S005,Pune Retail Hub,Pune,Stationery,File Folder,80.85,1.0,0.0,80.85,0.0,80.85,Debit Card,Corporate,No
TXN03064,2024-04-20,S005,Pune Retail Hub,Pune,Stationery,Stapler,155.77,3.0,15.0,467.31,70.1,397.21,Credit Card,Corporate,No
TXN03065,2024-12-28,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,895.06,1.0,5.0,895.06,44.75,850.31,Cash,Loyalty Member,No
TXN03066,2024-09-19,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19309.9,1.0,0.0,19309.9,0.0,19309.9,UPI,Loyalty Member,No
TXN03067,2024-04-26,S005,Pune Retail Hub,Pune,Stationery,Pen Box,102.94,6.0,0.0,617.64,0.0,617.64,Net Banking,Corporate,No
TXN03068,2024-02-05,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,194.59,5.0,15.0,972.95,145.94,827.01,Debit Card,Loyalty Member,No
TXN03069,2024-05-14,S005,Pune Retail Hub,Pune,Electronics,Mobile Phone,9622.5,7.0,20.0,67357.5,13471.5,53886.0,Cash,Online,No
TXN03070,2024-03-16,S004,Mumbai Metro Store,Mumbai,Clothing,Jeans,1355.74,7.0,10.0,9490.18,949.02,8541.16,Debit Card,Loyalty Member,No
TXN03071,2024-10-17,S005,Pune Retail Hub,Pune,Stationery,Notebook Set,207.23,2.0,5.0,414.46,20.72,393.74,UPI,Loyalty Member,No
TXN03072,2024-05-09,S001,Hyderabad Central,Hyderabad,Grocery,Pulses,143.83,4.0,20.0,575.32,115.06,460.26,Cash,Walk-in,Yes
TXN03073,2024-12-17,S003,Chennai Express,Chennai,Clothing,Formal Shirt,879.7,4.0,15.0,3518.8,527.82,2990.98,Net Banking,Corporate,Yes
TXN03074,2024-06-13,S004,Mumbai Metro Store,Mumbai,Home Appliances,Fan,1526.91,3.0,20.0,4580.73,916.15,3664.58,Debit Card,Walk-in,No
TXN03075,2024-01-17,S003,Chennai Express,Chennai,Grocery,Spices Pack,103.21,7.0,5.0,722.47,36.12,686.35,UPI,Online,No
TXN03076,2024-01-11,S002,Banjara Hills Mart,Hyderabad,Stationery,Notebook Set,200.48,5.0,0.0,1002.4,0.0,1002.4,Net Banking,Loyalty Member,No
TXN03077,2024-02-11,S005,Pune Retail Hub,Pune,Grocery,Cooking Oil,182.17,2.0,5.0,364.34,18.22,346.12,Credit Card,Online,No
TXN03078,2024-09-16,S003,Chennai Express,Chennai,Home Appliances,Microwave,6634.54,6.0,10.0,39807.24,3980.72,35826.52,Cash,Corporate,No
TXN03079,2024-03-06,S001,Hyderabad Central,Hyderabad,Home Appliances,Iron Box,911.5,6.0,20.0,5469.0,1093.8,4375.2,Net Banking,Walk-in,No
TXN03080,2024-04-13,S002,Banjara Hills Mart,Hyderabad,Stationery,Stapler,155.17,2.0,5.0,310.34,15.52,294.82,UPI,Loyalty Member,No
TXN03081,2024-12-24,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,887.31,8.0,5.0,7098.48,354.92,6743.56,Net Banking,Walk-in,No
TXN03082,2024-02-18,S003,Chennai Express,Chennai,Home Appliances,Water Purifier,9154.58,3.0,15.0,27463.74,4119.56,23344.18,Cash,Online,No
TXN03083,2024-10-08,S001,Hyderabad Central,Hyderabad,Electronics,Smart Watch,5778.29,5.0,0.0,28891.45,0.0,28891.45,Net Banking,Online,No
TXN03084,2024-05-29,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Iron Box,883.5,3.0,0.0,2650.5,0.0,2650.5,UPI,Corporate,No
TXN03085,2024-02-01,S001,Hyderabad Central,Hyderabad,Electronics,Mobile Phone,10173.37,6.0,10.0,61040.22,6104.02,54936.2,Credit Card,Online,No
TXN03086,2024-02-07,S001,Hyderabad Central,Hyderabad,Grocery,Cooking Oil,186.28,8.0,20.0,1490.24,298.05,1192.19,Credit Card,Online,No
TXN03087,2024-12-29,S004,Mumbai Metro Store,Mumbai,Grocery,Pulses,154.63,8.0,5.0,1237.04,61.85,1175.19,Credit Card,Online,No
TXN03088,2024-10-22,S005,Pune Retail Hub,Pune,Home Appliances,Mixer Grinder,2835.32,8.0,15.0,22682.56,3402.38,19280.18,Net Banking,Loyalty Member,No
TXN03089,2024-10-05,S005,Pune Retail Hub,Pune,Grocery,Spices Pack,94.33,4.0,10.0,377.32,37.73,339.59,Credit Card,Walk-in,No
TXN03090,2024-06-15,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,583.94,4.0,0.0,2335.76,0.0,2335.76,Credit Card,Corporate,No
TXN03091,2024-05-11,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,196.87,8.0,0.0,1574.96,0.0,1574.96,Net Banking,Corporate,No
TXN03092,2024-02-22,S002,Banjara Hills Mart,Hyderabad,Clothing,T-Shirt,615.83,8.0,5.0,4926.64,246.33,4680.31,Debit Card,Online,No
TXN03093,2024-08-02,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,875.07,1.0,10.0,875.07,87.51,787.56,Credit Card,Walk-in,Yes
TXN03094,2024-10-14,S005,Pune Retail Hub,Pune,Stationery,Stapler,155.5,7.0,0.0,1088.5,0.0,1088.5,Net Banking,Corporate,No
TXN03095,2024-05-01,S001,Hyderabad Central,Hyderabad,Clothing,Formal Shirt,863.77,6.0,15.0,5182.62,777.39,4405.23,Net Banking,Online,No
TXN03096,2024-03-15,S001,Hyderabad Central,Hyderabad,Electronics,Earphones,1509.33,4.0,0.0,6037.32,0.0,6037.32,UPI,Corporate,No
TXN03097,2024-08-27,S004,Mumbai Metro Store,Mumbai,Electronics,Tablet,19593.15,4.0,5.0,78372.6,3918.63,74453.97,Credit Card,Online,Yes
TXN03098,2024-05-24,S002,Banjara Hills Mart,Hyderabad,Electronics,Smart Watch,6180.4,1.0,0.0,6180.4,0.0,6180.4,Net Banking,Online,No
TXN03099,2024-04-18,S001,Hyderabad Central,Hyderabad,Home Appliances,Mixer Grinder,2825.66,3.0,5.0,8476.98,423.85,8053.13,Debit Card,Loyalty Member,No
TXN03100,2024-01-08,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6474.54,1.0,5.0,6474.54,323.73,6150.81,Net Banking,Online,No
TXN03101,2024-09-01,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,9069.13,4.0,20.0,36276.52,7255.3,29021.22,Cash,Walk-in,No
TXN03102,2024-07-29,S001,Hyderabad Central,Hyderabad,Grocery,Flour (10kg),293.11,7.0,5.0,2051.77,102.59,1949.18,Cash,Loyalty Member,No
TXN03103,2024-09-20,S003,Chennai Express,Chennai,Electronics,Laptop,44743.52,3.0,5.0,134230.56,6711.53,127519.03,Debit Card,Loyalty Member,No
TXN03104,2024-12-19,S003,Chennai Express,Chennai,Stationery,Stapler,149.59,5.0,0.0,747.95,0.0,747.95,Debit Card,Walk-in,No
TXN03105,2024-07-18,S002,Banjara Hills Mart,Hyderabad,Electronics,Laptop,43763.88,4.0,10.0,175055.52,17505.55,157549.97,Credit Card,Corporate,Yes
TXN03106,2024-07-23,S004,Mumbai Metro Store,Mumbai,Electronics,Earphones,1426.8,2.0,20.0,2853.6,570.72,2282.88,UPI,Corporate,No
TXN03107,2024-04-22,S003,Chennai Express,Chennai,Home Appliances,Fan,1648.57,4.0,10.0,6594.28,659.43,5934.85,Cash,Corporate,Yes
TXN03108,2024-03-13,S005,Pune Retail Hub,Pune,Grocery,Rice (5kg),340.39,6.0,5.0,2042.34,102.12,1940.22,Cash,Loyalty Member,No
TXN03109,2024-03-21,S003,Chennai Express,Chennai,Electronics,Tablet,18560.75,7.0,15.0,129925.25,19488.79,110436.46,Cash,Loyalty Member,No
TXN03110,2024-10-02,S003,Chennai Express,Chennai,Clothing,T-Shirt,577.07,4.0,5.0,2308.28,115.41,2192.87,Debit Card,Walk-in,No
TXN03111,2024-12-05,S001,Hyderabad Central,Hyderabad,Home Appliances,Iron Box,887.42,1.0,10.0,887.42,88.74,798.68,Net Banking,Walk-in,No
TXN03112,2024-07-21,S004,Mumbai Metro Store,Mumbai,Grocery,Flour (10kg),298.92,2.0,10.0,597.84,59.78,538.06,Debit Card,Walk-in,No
TXN03113,2024-10-05,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6674.68,5.0,20.0,33373.4,6674.68,26698.72,UPI,Walk-in,No
TXN03114,2024-08-08,S001,Hyderabad Central,Hyderabad,Clothing,Jeans,1344.44,5.0,10.0,6722.2,672.22,6049.98,Net Banking,Loyalty Member,No
TXN03115,2024-01-02,S001,Hyderabad Central,Hyderabad,Clothing,Jacket,2040.61,3.0,15.0,6121.83,918.27,5203.56,Credit Card,Corporate,No
TXN03116,2024-05-21,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,79.54,7.0,5.0,556.78,27.84,528.94,Net Banking,Corporate,No
TXN03117,2024-03-25,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1547.95,6.0,15.0,9287.7,1393.15,7894.55,Cash,Loyalty Member,No
TXN03118,2024-02-14,S002,Banjara Hills Mart,Hyderabad,Clothing,Jeans,1236.19,1.0,0.0,1236.19,0.0,1236.19,Cash,Walk-in,Yes
TXN03119,2024-02-11,S002,Banjara Hills Mart,Hyderabad,Clothing,Jacket,2089.91,1.0,10.0,2089.91,208.99,1880.92,Net Banking,Walk-in,No
TXN03120,2024-06-10,S005,Pune Retail Hub,Pune,Grocery,Flour (10kg),301.58,4.0,5.0,1206.32,60.32,1146.0,Cash,Loyalty Member,Yes
TXN03121,2024-09-07,S002,Banjara Hills Mart,Hyderabad,Grocery,Cooking Oil,184.09,3.0,15.0,552.27,82.84,469.43,Cash,Loyalty Member,No
TXN03122,2024-07-07,S004,Mumbai Metro Store,Mumbai,Electronics,Smart Watch,5747.86,4.0,20.0,22991.44,4598.29,18393.15,Net Banking,Online,No
TXN03123,2024-07-13,S005,Pune Retail Hub,Pune,Clothing,Jacket,2038.68,6.0,0.0,12232.08,0.0,12232.08,Cash,Corporate,No
TXN03124,2024-09-30,S004,Mumbai Metro Store,Mumbai,Clothing,T-Shirt,608.31,2.0,0.0,1216.62,0.0,1216.62,Cash,Corporate,No
TXN03125,2024-09-14,S005,Pune Retail Hub,Pune,Home Appliances,Water Purifier,8927.2,4.0,20.0,35708.8,7141.76,28567.04,Net Banking,Walk-in,No
TXN03126,2024-04-15,S003,Chennai Express,Chennai,Grocery,Rice (5kg),347.06,8.0,15.0,2776.48,416.47,2360.01,Debit Card,Walk-in,No
TXN03127,2024-05-26,S004,Mumbai Metro Store,Mumbai,Electronics,Mobile Phone,10115.51,5.0,10.0,50577.55,5057.76,45519.79,Credit Card,Loyalty Member,No
TXN03128,2024-01-25,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,198.47,2.0,20.0,396.94,79.39,317.55,Credit Card,Corporate,No
TXN03129,2024-07-14,S005,Pune Retail Hub,Pune,Stationery,Pen Box,95.1,8.0,5.0,760.8,38.04,722.76,Debit Card,Walk-in,No
TXN03130,2024-06-16,S004,Mumbai Metro Store,Mumbai,Clothing,Jacket,2089.63,7.0,20.0,14627.41,2925.48,11701.93,UPI,Loyalty Member,No
TXN03131,2024-09-05,S005,Pune Retail Hub,Pune,Home Appliances,Microwave,6749.78,1.0,5.0,6749.78,337.49,6412.29,Net Banking,Walk-in,No
TXN03132,2024-10-24,S005,Pune Retail Hub,Pune,Electronics,Smart Watch,5863.8,4.0,15.0,23455.2,3518.28,19936.92,Net Banking,Loyalty Member,No
TXN03133,2024-08-15,S002,Banjara Hills Mart,Hyderabad,Stationery,Notebook Set,204.67,1.0,5.0,204.67,10.23,194.44,Net Banking,Online,No
TXN03134,2024-04-07,S004,Mumbai Metro Store,Mumbai,Grocery,Spices Pack,99.43,4.0,20.0,397.72,79.54,318.18,Credit Card,Online,No
TXN03135,2024-07-26,S004,Mumbai Metro Store,Mumbai,Home Appliances,Iron Box,870.02,2.0,10.0,1740.04,174.0,1566.04,Cash,Walk-in,No
TXN03136,2024-06-26,S002,Banjara Hills Mart,Hyderabad,Electronics,Tablet,18755.74,2.0,5.0,37511.48,1875.57,35635.91,Debit Card,Loyalty Member,No
TXN03137,2024-01-24,S005,Pune Retail Hub,Pune,Clothing,T-Shirt,599.5,1.0,0.0,599.5,0.0,599.5,UPI,Loyalty Member,No
TXN03138,2024-05-12,S001,Hyderabad Central,Hyderabad,Stationery,Pen Box,96.22,8.0,20.0,769.76,153.95,615.81,Net Banking,Walk-in,No
TXN03139,2024-07-23,S002,Banjara Hills Mart,Hyderabad,Clothing,Saree,2468.18,7.0,10.0,17277.26,1727.73,15549.53,Debit Card,Loyalty Member,No
TXN03140,2024-02-25,S004,Mumbai Metro Store,Mumbai,Stationery,Notebook Set,189.42,4.0,15.0,757.68,113.65,644.03,Debit Card,Walk-in,Yes
TXN03141,2024-04-01,S001,Hyderabad Central,Hyderabad,Clothing,T-Shirt,617.95,1.0,20.0,617.95,123.59,494.36,Credit Card,Walk-in,Yes
TXN03142,2024-07-10,S004,Mumbai Metro Store,Mumbai,Home Appliances,Mixer Grinder,2679.54,4.0,20.0,10718.16,2143.63,8574.53,Net Banking,Loyalty Member,No
TXN03143,2024-12-03,S002,Banjara Hills Mart,Hyderabad,Clothing,Saree,2423.49,2.0,10.0,4846.98,484.7,4362.28,Credit Card,Online,No
TXN03144,2024-12-08,S005,Pune Retail Hub,Pune,Clothing,Formal Shirt,923.93,2.0,5.0,1847.86,92.39,1755.47,Cash,Online,No
TXN03145,2024-08-21,S001,Hyderabad Central,Hyderabad,Stationery,File Folder,75.63,3.0,15.0,226.89,34.03,192.86,Credit Card,Walk-in,No
TXN03146,2024-12-06,S004,Mumbai Metro Store,Mumbai,Clothing,Formal Shirt,898.07,6.0,0.0,5388.42,0.0,5388.42,Debit Card,Walk-in,No
TXN03147,2024-02-13,S002,Banjara Hills Mart,Hyderabad,Home Appliances,Fan,1533.57,7.0,10.0,10734.99,1073.5,9661.49,Net Banking,Walk-in,No
TXN03148,2024-05-16,S003,Chennai Express,Chennai,Clothing,Jacket,1937.54,5.0,10.0,9687.7,968.77,8718.93,Credit Card,Loyalty Member,No
TXN03149,2024-02-17,S003,Chennai Express,Chennai,Grocery,Spices Pack,103.81,1.0,0.0,103.81,0.0,103.81,Credit Card,Walk-in,No
TXN03150,2024-08-28,S003,Chennai Express,Chennai,Stationery,Calculator,388.47,2.0,5.0,776.94,38.85,738.09,Net Banking,Online,No
TXN03151,2024-10-19,S005,Pune Retail Hub,Pune,Electronics,Tablet,19871.34,3.0,10.0,59614.02,5961.4,53652.62,Debit Card,Corporate,No
TXN03152,2024-08-17,S002,Banjara Hills Mart,Hyderabad,Grocery,Flour (10kg),302.45,2.0,20.0,604.9,120.98,483.92,Credit Card,Loyalty Member,No
TXN03153,2024-08-29,S001,Hyderabad Central,Hyderabad,Home Appliances,Microwave,6795.79,8.0,5.0,54366.32,2718.32,51648.0,Cash,Loyalty Member,No
TXN03154,2024-08-20,S003,Chennai Express,Chennai,Home Appliances,Mixer Grinder,2808.75,7.0,15.0,19661.25,2949.19,16712.06,Credit Card,Corporate,No
TXN03155,2024-12-01,S002,Banjara Hills Mart,Hyderabad,Stationery,Calculator,395.26,7.0,15.0,2766.82,415.02,2351.8,Debit Card,Walk-in,No
